date,state,State Date,fips,cases,deaths,population,CaseCapita,DeathCapita,Pact
2020-07-18,Illinois,Illinois44030,17,162299,7486,12659700,0.01282013,0.000591325,Midwest
2020-07-18,Indiana,Indiana44030,18,57045,2820,6745350,0.008456937,0.000418066,Midwest
2020-07-18,Iowa,Iowa44030,19,38314,790,3179850,0.012048996,0.000248439,N/A
2020-07-18,Kansas,Kansas44030,20,22238,312,2910360,0.007640979,0.000107203,N/A
2020-07-18,Kentucky,Kentucky44030,21,22750,688,4499690,0.005055904,0.000152899,Midwest
2020-07-18,Louisiana,Louisiana44030,22,88700,3509,4645180,0.019095062,0.000755407,N/A
2020-07-18,Maine,Maine44030,23,3646,117,1345790,0.002709189,8.69378E-05,N/A
2020-07-18,Maryland,Maryland44030,24,77773,3368,6083120,0.012785051,0.000553663,N/A
2020-07-18,Massachusetts,Massachusetts44030,25,113238,8419,6976600,0.016231115,0.001206748,Northeast
2020-07-18,Michigan,Michigan44030,26,81384,6367,10045000,0.008101941,0.000633848,Midwest
2020-07-18,Minnesota,Minnesota44030,27,45510,1578,5700670,0.007983272,0.00027681,Midwest
2020-07-18,Mississippi,Mississippi44030,28,41846,1346,2989260,0.013998782,0.000450279,N/A
2020-07-18,Missouri,Missouri44030,29,34363,1158,6169270,0.005570027,0.000187705,N/A
2020-07-18,Montana,Montana44030,30,2471,37,1086760,0.002273731,3.40462E-05,N/A
2020-07-18,Nebraska,Nebraska44030,31,22545,308,1952570,0.011546321,0.000157741,N/A
2020-07-18,Nevada,Nevada44030,32,34606,647,3139660,0.011022213,0.000206073,Western
2020-07-18,New Hampshire,New Hampshire44030,33,6188,396,1371250,0.004512671,0.000288788,N/A
2020-07-18,New Jersey,New Jersey44030,34,178788,15699,8936570,0.020006334,0.001756714,Northeast
2020-07-18,New Mexico,New Mexico44030,35,16736,569,2096640,0.007982295,0.000271387,N/A
2020-07-18,New York,New York44030,36,411006,32167,19440500,0.02114174,0.001654639,Northeast
2020-07-18,North Carolina,North Carolina44030,37,98182,1653,10611900,0.009252066,0.000155769,N/A
2020-07-18,North Dakota,North Dakota44030,38,4911,94,761723,0.006447226,0.000123404,N/A
2020-07-18,Northern Mariana Islands,Northern Mariana Islands44030,69,37,2,N/A,N/A,N/A,N/A
2020-07-18,Ohio,Ohio44030,39,73822,3132,11747700,0.006283953,0.000266605,Midwest
2020-07-18,Oklahoma,Oklahoma44030,40,25056,451,3954820,0.00633556,0.000114038,N/A
2020-07-18,Oregon,Oregon44030,41,14231,259,4301090,0.003308696,6.02173E-05,Western
2020-07-18,Pennsylvania,Pennsylvania44030,42,104780,7068,12820900,0.008172593,0.000551287,Northeast
2020-07-18,Puerto Rico,Puerto Rico44030,72,11453,178,3032160,0.003777175,5.8704E-05,N/A
2020-07-18,Rhode Island,Rhode Island44030,44,17793,990,1056160,0.016846879,0.000937358,Northeast
2020-07-18,South Carolina,South Carolina44030,45,67612,1135,5210100,0.012977102,0.000217846,N/A
2020-07-18,South Dakota,South Dakota44030,46,7862,116,903027,0.008706273,0.000128457,N/A
2020-07-18,Tennessee,Tennessee44030,47,74518,828,6897580,0.010803499,0.000120042,N/A
2020-07-18,Texas,Texas44030,48,330059,3972,29472300,0.011198956,0.000134771,N/A
2020-07-18,Utah,Utah44030,49,33430,243,3282120,0.01018549,7.40375E-05,N/A
2020-07-18,Vermont,Vermont44030,50,1338,56,628061,0.002130366,8.91633E-05,N/A
2020-07-18,Virgin Islands,Virgin Islands44030,78,297,6,N/A,N/A,N/A,N/A
2020-07-18,Virginia,Virginia44030,51,76373,2025,8626210,0.008853599,0.00023475,N/A
2020-07-18,Washington,Washington44030,53,47889,1509,7797100,0.006141899,0.000193533,Western
2020-07-18,West Virginia,West Virginia44030,54,4922,100,1778070,0.00276817,5.62408E-05,N/A
2020-07-18,Wisconsin,Wisconsin44030,55,45118,852,5851750,0.007710172,0.000145597,Midwest
2020-07-18,Wyoming,Wyoming44030,56,2108,24,567025,0.003717649,4.23262E-05,N/A
2020-07-19,Alabama,Alabama44031,1,67011,1287,4908620,0.013651698,0.000262192,N/A
2020-07-19,Alaska,Alaska44031,2,2275,16,734002,0.003099447,2.17983E-05,N/A
2020-07-19,Arizona,Arizona44031,4,143644,2768,7378490,0.01946794,0.000375145,N/A
2020-07-19,Arkansas,Arkansas44031,5,33228,357,3039000,0.01093386,0.000117473,N/A
2020-07-19,California,California44031,6,391460,7710,39937500,0.009801815,0.000193052,Western
2020-07-19,Colorado,Colorado44031,8,40182,1753,5845530,0.00687397,0.000299887,Western
2020-07-19,Connecticut,Connecticut44031,9,47893,4396,3563080,0.013441461,0.001233764,Northeast
2020-07-19,Delaware,Delaware44031,10,13519,523,982895,0.013754267,0.000532102,Northeast
2020-07-19,District of Columbia,District of Columbia44031,11,11261,578,720687,0.015625369,0.000802013,N/A
2020-07-19,Florida,Florida44031,12,350039,4981,21993000,0.015915928,0.000226481,N/A
2020-07-19,Georgia,Georgia44031,13,130794,3110,10736100,0.012182636,0.000289677,N/A
2020-07-19,Guam,Guam44031,66,1284,6,N/A,N/A,N/A,N/A
2020-07-19,Hawaii,Hawaii44031,15,1359,23,1412690,0.000961994,1.6281E-05,N/A
2020-07-19,Idaho,Idaho44031,16,14960,120,1826160,0.008192053,6.57117E-05,N/A
2020-07-19,Illinois,Illinois44031,17,163284,7491,12659700,0.012897936,0.00059172,Midwest
2020-07-19,Indiana,Indiana44031,18,57965,2822,6745350,0.008593327,0.000418362,Midwest
2020-07-19,Iowa,Iowa44031,19,38813,793,3179850,0.012205922,0.000249383,N/A
2020-07-19,Kansas,Kansas44031,20,22459,313,2910360,0.007716915,0.000107547,N/A
2020-07-19,Kentucky,Kentucky44031,21,23600,691,4499690,0.005244806,0.000153566,Midwest
2020-07-19,Louisiana,Louisiana44031,22,91816,3543,4645180,0.019765865,0.000762726,N/A
2020-07-19,Maine,Maine44031,23,3687,117,1345790,0.002739655,8.69378E-05,N/A
2020-07-19,Maryland,Maryland44031,24,78698,3377,6083120,0.012937111,0.000555143,N/A
2020-07-19,Massachusetts,Massachusetts44031,25,113534,8431,6976600,0.016273543,0.001208468,Northeast
2020-07-19,Michigan,Michigan44031,26,81935,6369,10045000,0.008156794,0.000634047,Midwest
2020-07-19,Minnesota,Minnesota44031,27,46244,1581,5700670,0.008112029,0.000277336,Midwest
2020-07-19,Mississippi,Mississippi44031,28,42638,1355,2989260,0.014263731,0.000453289,N/A
2020-07-19,Missouri,Missouri44031,29,35154,1158,6169270,0.005698243,0.000187705,N/A
2020-07-19,Montana,Montana44031,30,2533,37,1086760,0.002330781,3.40462E-05,N/A
2020-07-19,Nebraska,Nebraska44031,31,22637,308,1952570,0.011593438,0.000157741,N/A
2020-07-19,Nevada,Nevada44031,32,35826,648,3139660,0.01141079,0.000206392,Western
2020-07-19,New Hampshire,New Hampshire44031,33,6203,398,1371250,0.00452361,0.000290246,N/A
2020-07-19,New Jersey,New Jersey44031,34,178757,15706,8936570,0.020002865,0.001757498,Northeast
2020-07-19,New Mexico,New Mexico44031,35,16971,571,2096640,0.00809438,0.000272341,N/A
2020-07-19,New York,New York44031,36,411515,32187,19440500,0.021167923,0.001655667,Northeast
2020-07-19,North Carolina,North Carolina44031,37,99956,1661,10611900,0.009419237,0.000156522,N/A
2020-07-19,North Dakota,North Dakota44031,38,5023,96,761723,0.006594261,0.00012603,N/A
2020-07-19,Northern Mariana Islands,Northern Mariana Islands44031,69,37,2,N/A,N/A,N/A,N/A
2020-07-19,Ohio,Ohio44031,39,74932,3174,11747700,0.00637844,0.000270181,Midwest
2020-07-19,Oklahoma,Oklahoma44031,40,25265,451,3954820,0.006388407,0.000114038,N/A
2020-07-19,Oregon,Oregon44031,41,14586,262,4301090,0.003391233,6.09148E-05,Western
2020-07-19,Pennsylvania,Pennsylvania44031,42,105384,7074,12820900,0.008219704,0.000551755,Northeast
2020-07-19,Puerto Rico,Puerto Rico44031,72,12063,178,3032160,0.003978352,5.8704E-05,N/A
2020-07-19,Rhode Island,Rhode Island44031,44,17793,990,1056160,0.016846879,0.000937358,Northeast
2020-07-19,South Carolina,South Carolina44031,45,69986,1155,5210100,0.013432756,0.000221685,N/A
2020-07-19,South Dakota,South Dakota44031,46,7906,118,903027,0.008754998,0.000130672,N/A
2020-07-19,Tennessee,Tennessee44031,47,76180,834,6897580,0.011044453,0.000120912,N/A
2020-07-19,Texas,Texas44031,48,338036,4033,29472300,0.011469617,0.00013684,N/A
2020-07-19,Utah,Utah44031,49,34117,243,3282120,0.010394806,7.40375E-05,N/A
2020-07-19,Vermont,Vermont44031,50,1350,56,628061,0.002149473,8.91633E-05,N/A
2020-07-19,Virgin Islands,Virgin Islands44031,78,297,6,N/A,N/A,N/A,N/A
2020-07-19,Virginia,Virginia44031,51,77430,2027,8626210,0.008976132,0.000234982,N/A
2020-07-19,Washington,Washington44031,53,48601,1512,7797100,0.006233215,0.000193918,Western
2020-07-19,West Virginia,West Virginia44031,54,5042,100,1778070,0.002835659,5.62408E-05,N/A
2020-07-19,Wisconsin,Wisconsin44031,55,45953,853,5851750,0.007852865,0.000145768,Midwest
2020-07-19,Wyoming,Wyoming44031,56,2126,24,567025,0.003749394,4.23262E-05,N/A
2020-07-20,Alabama,Alabama44032,1,68891,1291,4908620,0.014034698,0.000263007,N/A
2020-07-20,Alaska,Alaska44032,2,2412,16,734002,0.003286095,2.17983E-05,N/A
2020-07-20,Arizona,Arizona44032,4,145320,2795,7378490,0.019695087,0.000378804,N/A
2020-07-20,Arkansas,Arkansas44032,5,33927,363,3039000,0.01116387,0.000119447,N/A
2020-07-20,California,California44032,6,400195,7764,39937500,0.010020532,0.000194404,Western
2020-07-20,Colorado,Colorado44032,8,40649,1759,5845530,0.00695386,0.000300914,Western
2020-07-20,Connecticut,Connecticut44032,9,48055,4406,3563080,0.013486927,0.001236571,Northeast
2020-07-20,Delaware,Delaware44032,10,13624,523,982895,0.013861094,0.000532102,Northeast
2020-07-20,District of Columbia,District of Columbia44032,11,11339,579,720687,0.015733599,0.0008034,N/A
2020-07-20,Florida,Florida44032,12,360386,5071,21993000,0.016386396,0.000230573,N/A
2020-07-20,Georgia,Georgia44032,13,132788,3113,10736100,0.012368365,0.000289956,N/A
2020-07-20,Guam,Guam44032,66,1288,6,N/A,N/A,N/A,N/A
2020-07-20,Hawaii,Hawaii44032,15,1371,23,1412690,0.000970489,1.6281E-05,N/A
2020-07-20,Idaho,Idaho44032,16,15380,123,1826160,0.008422044,6.73544E-05,N/A
2020-07-20,Illinois,Illinois44032,17,164552,7500,12659700,0.012998096,0.000592431,Midwest
2020-07-20,Indiana,Indiana44032,18,58607,2825,6745350,0.008688504,0.000418807,Midwest
2020-07-20,Iowa,Iowa44032,19,39343,798,3179850,0.012372596,0.000250955,N/A
2020-07-20,Kansas,Kansas44032,20,23544,318,2910360,0.008089721,0.000109265,N/A
2020-07-20,Kentucky,Kentucky44032,21,23978,694,4499690,0.005328812,0.000154233,Midwest
2020-07-20,Louisiana,Louisiana44032,22,95002,3572,4645180,0.020451737,0.000768969,N/A
2020-07-20,Maine,Maine44032,23,3711,117,1345790,0.002757488,8.69378E-05,N/A
2020-07-20,Maryland,Maryland44032,24,79251,3382,6083120,0.013028019,0.000555965,N/A
2020-07-20,Massachusetts,Massachusetts44032,25,113789,8433,6976600,0.016310094,0.001208755,Northeast
2020-07-20,Michigan,Michigan44032,26,82486,6377,10045000,0.008211648,0.000634843,Midwest
2020-07-20,Minnesota,Minnesota44032,27,47147,1585,5700670,0.008270431,0.000278037,Midwest
2020-07-20,Mississippi,Mississippi44032,28,43889,1358,2989260,0.014682229,0.000454293,N/A
2020-07-20,Missouri,Missouri44032,29,36044,1164,6169270,0.005842506,0.000188677,N/A
2020-07-20,Montana,Montana44032,30,2640,39,1086760,0.002429239,3.58865E-05,N/A
2020-07-20,Nebraska,Nebraska44032,31,22847,313,1952570,0.011700989,0.000160302,N/A
2020-07-20,Nevada,Nevada44032,32,36805,650,3139660,0.011722607,0.000207029,Western
2020-07-20,New Hampshire,New Hampshire44032,33,6249,398,1371250,0.004557156,0.000290246,N/A
2020-07-20,New Jersey,New Jersey44032,34,178937,15715,8936570,0.020023007,0.001758505,Northeast
2020-07-20,New Mexico,New Mexico44032,35,17215,578,2096640,0.008210756,0.000275679,N/A
2020-07-20,New York,New York44032,36,412034,32203,19440500,0.021194619,0.00165649,Northeast
2020-07-20,North Carolina,North Carolina44032,37,101286,1676,10611900,0.009544568,0.000157936,N/A
2020-07-20,North Dakota,North Dakota44032,38,5130,97,761723,0.006734732,0.000127343,N/A
2020-07-20,Northern Mariana Islands,Northern Mariana Islands44032,69,37,2,N/A,N/A,N/A,N/A
2020-07-20,Ohio,Ohio44032,39,76168,3189,11747700,0.006483652,0.000271457,Midwest
2020-07-20,Oklahoma,Oklahoma44032,40,25433,452,3954820,0.006430887,0.000114291,N/A
2020-07-20,Oregon,Oregon44032,41,14907,264,4301090,0.003465866,6.13798E-05,Western
2020-07-20,Pennsylvania,Pennsylvania44032,42,106498,7076,12820900,0.008306593,0.000551911,Northeast
2020-07-20,Puerto Rico,Puerto Rico44032,72,12461,180,3032160,0.004109612,5.93636E-05,N/A
2020-07-20,Rhode Island,Rhode Island44032,44,17904,995,1056160,0.016951977,0.000942092,Northeast
2020-07-20,South Carolina,South Carolina44032,45,71445,1164,5210100,0.013712789,0.000223412,N/A
2020-07-20,South Dakota,South Dakota44032,46,7943,118,903027,0.008795972,0.000130672,N/A
2020-07-20,Tennessee,Tennessee44032,47,77944,838,6897580,0.011300195,0.000121492,N/A
2020-07-20,Texas,Texas44032,48,345672,4160,29472300,0.011728708,0.000141149,N/A
2020-07-20,Utah,Utah44032,49,34526,249,3282120,0.01051942,7.58656E-05,N/A
2020-07-20,Vermont,Vermont44032,50,1360,56,628061,0.002165395,8.91633E-05,N/A
2020-07-20,Virgin Islands,Virgin Islands44032,78,308,6,N/A,N/A,N/A,N/A
2020-07-20,Virginia,Virginia44032,51,78375,2031,8626210,0.009085682,0.000235445,N/A
2020-07-20,Washington,Washington44032,53,49949,1521,7797100,0.0064061,0.000195073,Western
2020-07-20,West Virginia,West Virginia44032,54,5142,100,1778070,0.0028919,5.62408E-05,N/A
2020-07-20,Wisconsin,Wisconsin44032,55,46754,855,5851750,0.007989747,0.00014611,Midwest
2020-07-20,Wyoming,Wyoming44032,56,2187,24,567025,0.003856973,4.23262E-05,N/A
2020-07-21,Alabama,Alabama44033,1,70358,1303,4908620,0.01433356,0.000265451,N/A
2020-07-21,Alaska,Alaska44033,2,2523,16,734002,0.00343732,2.17983E-05,N/A
2020-07-21,Arizona,Arizona44033,4,148730,2918,7378490,0.020157241,0.000395474,N/A
2020-07-21,Arkansas,Arkansas44033,5,34655,374,3039000,0.011403422,0.000123067,N/A
2020-07-21,California,California44033,6,410366,7883,39937500,0.010275205,0.000197383,Western
2020-07-21,Colorado,Colorado44033,8,41152,1764,5845530,0.007039909,0.000301769,Western
2020-07-21,Connecticut,Connecticut44033,9,48096,4406,3563080,0.013498434,0.001236571,Northeast
2020-07-21,Delaware,Delaware44033,10,13746,525,982895,0.013985217,0.000534136,Northeast
2020-07-21,District of Columbia,District of Columbia44033,11,11427,580,720687,0.015855704,0.000804788,N/A
2020-07-21,Florida,Florida44033,12,369826,5205,21993000,0.016815623,0.000236666,N/A
2020-07-21,Georgia,Georgia44033,13,135865,3186,10736100,0.012654968,0.000296756,N/A
2020-07-21,Guam,Guam44033,66,1296,6,N/A,N/A,N/A,N/A
2020-07-21,Hawaii,Hawaii44033,15,1396,23,1412690,0.000988186,1.6281E-05,N/A
2020-07-21,Idaho,Idaho44033,16,15899,127,1826160,0.008706247,6.95448E-05,N/A
2020-07-21,Illinois,Illinois44033,17,165534,7521,12659700,0.013075665,0.00059409,Midwest
2020-07-21,Indiana,Indiana44033,18,59344,2846,6745350,0.008797764,0.00042192,Midwest
2020-07-21,Iowa,Iowa44033,19,39721,808,3179850,0.01249147,0.0002541,N/A
2020-07-21,Kansas,Kansas44033,20,23606,319,2910360,0.008111024,0.000109608,N/A
2020-07-21,Kentucky,Kentucky44033,21,24638,695,4499690,0.005475488,0.000154455,Midwest
2020-07-21,Louisiana,Louisiana44033,22,96693,3608,4645180,0.02081577,0.000776719,N/A
2020-07-21,Maine,Maine44033,23,3723,118,1345790,0.002766405,8.76808E-05,N/A
2020-07-21,Maryland,Maryland44033,24,80111,3402,6083120,0.013169393,0.000559252,N/A
2020-07-21,Massachusetts,Massachusetts44033,25,114033,8450,6976600,0.016345068,0.001211192,Northeast
2020-07-21,Michigan,Michigan44033,26,83184,6385,10045000,0.008281135,0.00063564,Midwest
2020-07-21,Minnesota,Minnesota44033,27,47497,1588,5700670,0.008331828,0.000278564,Midwest
2020-07-21,Mississippi,Mississippi44033,28,45524,1389,2989260,0.015229187,0.000464663,N/A
2020-07-21,Missouri,Missouri44033,29,37248,1175,6169270,0.006037667,0.00019046,N/A
2020-07-21,Montana,Montana44033,30,2741,40,1086760,0.002522176,3.68067E-05,N/A
2020-07-21,Nebraska,Nebraska44033,31,23190,313,1952570,0.011876655,0.000160302,N/A
2020-07-21,Nevada,Nevada44033,32,37605,680,3139660,0.011977412,0.000216584,Western
2020-07-21,New Hampshire,New Hampshire44033,33,6262,400,1371250,0.004566636,0.000291705,N/A
2020-07-21,New Jersey,New Jersey44033,34,179230,15737,8936570,0.020055793,0.001760966,Northeast
2020-07-21,New Mexico,New Mexico44033,35,17517,588,2096640,0.008354796,0.000280449,N/A
2020-07-21,New York,New York44033,36,412889,32218,19440500,0.0212386,0.001657262,Northeast
2020-07-21,North Carolina,North Carolina44033,37,103154,1702,10611900,0.009720597,0.000160386,N/A
2020-07-21,North Dakota,North Dakota44033,38,5211,98,761723,0.00684107,0.000128656,N/A
2020-07-21,Northern Mariana Islands,Northern Mariana Islands44033,69,38,2,N/A,N/A,N/A,N/A
2020-07-21,Ohio,Ohio44033,39,77215,3219,11747700,0.006572776,0.000274011,Midwest
2020-07-21,Oklahoma,Oklahoma44033,40,26326,461,3954820,0.006656687,0.000116567,N/A
2020-07-21,Oregon,Oregon44033,41,15257,272,4301090,0.00354724,6.32398E-05,Western
2020-07-21,Pennsylvania,Pennsylvania44033,42,107460,7094,12820900,0.008381627,0.000553315,Northeast
2020-07-21,Puerto Rico,Puerto Rico44033,72,12940,180,3032160,0.004267585,5.93636E-05,N/A
2020-07-21,Rhode Island,Rhode Island44033,44,17986,996,1056160,0.017029617,0.000943039,Northeast
2020-07-21,South Carolina,South Carolina44033,45,73337,1221,5210100,0.014075929,0.000234353,N/A
2020-07-21,South Dakota,South Dakota44033,46,8019,118,903027,0.008880133,0.000130672,N/A
2020-07-21,Tennessee,Tennessee44033,47,80026,863,6897580,0.01160204,0.000125116,N/A
2020-07-21,Texas,Texas44033,48,355594,4319,29472300,0.012065363,0.000146544,N/A
2020-07-21,Utah,Utah44033,49,35089,255,3282120,0.010690956,7.76937E-05,N/A
2020-07-21,Vermont,Vermont44033,50,1366,56,628061,0.002174948,8.91633E-05,N/A
2020-07-21,Virgin Islands,Virgin Islands44033,78,308,6,N/A,N/A,N/A,N/A
2020-07-21,Virginia,Virginia44033,51,79371,2048,8626210,0.009201144,0.000237416,N/A
2020-07-21,Washington,Washington44033,53,50746,1531,7797100,0.006508317,0.000196355,Western
2020-07-21,West Virginia,West Virginia44033,54,5199,101,1778070,0.002923957,5.68032E-05,N/A
2020-07-21,Wisconsin,Wisconsin44033,55,47893,868,5851750,0.008184389,0.000148332,Midwest
2020-07-21,Wyoming,Wyoming44033,56,2238,25,567025,0.003946916,4.40898E-05,N/A
2020-07-22,Alabama,Alabama44034,1,71813,1364,4908620,0.014629977,0.000277879,N/A
2020-07-22,Alaska,Alaska44034,2,2617,17,734002,0.003565385,2.31607E-05,N/A
2020-07-22,Arizona,Arizona44034,4,150659,2976,7378490,0.020418676,0.000403335,N/A
2020-07-22,Arkansas,Arkansas44034,5,35246,380,3039000,0.011597894,0.000125041,N/A
2020-07-22,California,California44034,6,422528,8038,39937500,0.010579731,0.000201264,Western
2020-07-22,Colorado,Colorado44034,8,41747,1772,5845530,0.007141696,0.000303138,Western
2020-07-22,Connecticut,Connecticut44034,9,48223,4406,3563080,0.013534077,0.001236571,Northeast
2020-07-22,Delaware,Delaware44034,10,13792,527,982895,0.014032018,0.000536171,Northeast
2020-07-22,District of Columbia,District of Columbia44034,11,11529,580,720687,0.015997236,0.000804788,N/A
2020-07-22,Florida,Florida44034,12,379611,5344,21993000,0.017260537,0.000242986,N/A
2020-07-22,Georgia,Georgia44034,13,139120,3264,10736100,0.012958151,0.000304021,N/A
2020-07-22,Guam,Guam44034,66,1299,6,N/A,N/A,N/A,N/A
2020-07-22,Hawaii,Hawaii44034,15,1413,24,1412690,0.001000219,1.69889E-05,N/A
2020-07-22,Idaho,Idaho44034,16,16395,136,1826160,0.008977855,7.44732E-05,N/A
2020-07-22,Illinois,Illinois44034,17,167142,7544,12659700,0.013202683,0.000595907,Midwest
2020-07-22,Indiana,Indiana44034,18,60126,2863,6745350,0.008913696,0.000424441,Midwest
2020-07-22,Iowa,Iowa44034,19,40208,814,3179850,0.012644622,0.000255987,N/A
2020-07-22,Kansas,Kansas44034,20,24376,324,2910360,0.008375596,0.000111326,N/A
2020-07-22,Kentucky,Kentucky44034,21,25169,700,4499690,0.005593496,0.000155566,Midwest
2020-07-22,Louisiana,Louisiana44034,22,99466,3670,4645180,0.021412733,0.000790066,N/A
2020-07-22,Maine,Maine44034,23,3723,118,1345790,0.002766405,8.76808E-05,N/A
2020-07-22,Maryland,Maryland44034,24,80738,3405,6083120,0.013272465,0.000559746,N/A
2020-07-22,Massachusetts,Massachusetts44034,25,114320,8468,6976600,0.016386205,0.001213772,Northeast
2020-07-22,Michigan,Michigan44034,26,83891,6391,10045000,0.008351518,0.000636237,Midwest
2020-07-22,Minnesota,Minnesota44034,27,48001,1592,5700670,0.008420238,0.000279265,Midwest
2020-07-22,Mississippi,Mississippi44034,28,47071,1423,2989260,0.015746707,0.000476038,N/A
2020-07-22,Missouri,Missouri44034,29,38454,1196,6169270,0.006233152,0.000193864,N/A
2020-07-22,Montana,Montana44034,30,2840,42,1086760,0.002613272,3.8647E-05,N/A
2020-07-22,Nebraska,Nebraska44034,31,23486,314,1952570,0.01202825,0.000160814,N/A
2020-07-22,Nevada,Nevada44034,32,38759,705,3139660,0.012344967,0.000224547,Western
2020-07-22,New Hampshire,New Hampshire44034,33,6295,402,1371250,0.004590702,0.000293163,N/A
2020-07-22,New Jersey,New Jersey44034,34,179565,15707,8936570,0.02009328,0.001757609,Northeast
2020-07-22,New Mexico,New Mexico44034,35,17828,591,2096640,0.008503129,0.00028188,N/A
2020-07-22,New York,New York44034,36,413595,32228,19440500,0.021274916,0.001657776,Northeast
2020-07-22,North Carolina,North Carolina44034,37,105236,1729,10611900,0.009916792,0.00016293,N/A
2020-07-22,North Dakota,North Dakota44034,38,5371,100,761723,0.00705112,0.000131281,N/A
2020-07-22,Northern Mariana Islands,Northern Mariana Islands44034,69,38,2,N/A,N/A,N/A,N/A
2020-07-22,Ohio,Ohio44034,39,78742,3235,11747700,0.006702759,0.000275373,Midwest
2020-07-22,Oklahoma,Oklahoma44034,40,27301,474,3954820,0.006903222,0.000119854,N/A
2020-07-22,Oregon,Oregon44034,41,15436,274,4301090,0.003588858,6.37048E-05,Western
2020-07-22,Pennsylvania,Pennsylvania44034,42,108267,7125,12820900,0.008444571,0.000555733,Northeast
2020-07-22,Puerto Rico,Puerto Rico44034,72,13038,185,3032160,0.004299905,6.10126E-05,N/A
2020-07-22,Rhode Island,Rhode Island44034,44,18062,997,1056160,0.017101576,0.000943986,Northeast
2020-07-22,South Carolina,South Carolina44034,45,75042,1285,5210100,0.014403178,0.000246636,N/A
2020-07-22,South Dakota,South Dakota44034,46,8077,119,903027,0.008944362,0.000131779,N/A
2020-07-22,Tennessee,Tennessee44034,47,82172,878,6897580,0.011913164,0.000127291,N/A
2020-07-22,Texas,Texas44034,48,366561,4522,29472300,0.012437475,0.000153432,N/A
2020-07-22,Utah,Utah44034,49,35677,262,3282120,0.010870108,7.98265E-05,N/A
2020-07-22,Vermont,Vermont44034,50,1366,56,628061,0.002174948,8.91633E-05,N/A
2020-07-22,Virgin Islands,Virgin Islands44034,78,336,7,N/A,N/A,N/A,N/A
2020-07-22,Virginia,Virginia44034,51,80393,2051,8626210,0.00931962,0.000237764,N/A
2020-07-22,Washington,Washington44034,53,51442,1534,7797100,0.006597581,0.00019674,Western
2020-07-22,West Virginia,West Virginia44034,54,5461,102,1778070,0.003071308,5.73656E-05,N/A
2020-07-22,Wisconsin,Wisconsin44034,55,48777,874,5851750,0.008335455,0.000149357,Midwest
2020-07-22,Wyoming,Wyoming44034,56,2288,25,567025,0.004035095,4.40898E-05,N/A
2020-07-23,Alabama,Alabama44035,1,74212,1397,4908620,0.01511871,0.000284601,N/A
2020-07-23,Alaska,Alaska44035,2,2682,17,734002,0.003653941,2.31607E-05,N/A
2020-07-23,Arizona,Arizona44035,4,153029,3067,7378490,0.02073988,0.000415668,N/A
2020-07-23,Arkansas,Arkansas44035,5,36259,386,3039000,0.011931227,0.000127015,N/A
2020-07-23,California,California44035,6,433175,8190,39937500,0.010846322,0.00020507,Western
2020-07-23,Colorado,Colorado44035,8,42409,1788,5845530,0.007254945,0.000305875,Western
2020-07-23,Connecticut,Connecticut44035,9,48232,4410,3563080,0.013536603,0.001237693,Northeast
2020-07-23,Delaware,Delaware44035,10,13924,529,982895,0.014166315,0.000538206,Northeast
2020-07-23,District of Columbia,District of Columbia44035,11,11571,581,720687,0.016055514,0.000806175,N/A
2020-07-23,Florida,Florida44035,12,389860,5517,21993000,0.017726549,0.000250853,N/A
2020-07-23,Georgia,Georgia44035,13,143857,3288,10736100,0.013399372,0.000306256,N/A
2020-07-23,Guam,Guam44035,66,1301,6,N/A,N/A,N/A,N/A
2020-07-23,Hawaii,Hawaii44035,15,1468,25,1412690,0.001039152,1.76967E-05,N/A
2020-07-23,Idaho,Idaho44035,16,16862,142,1826160,0.009233583,7.77588E-05,N/A
2020-07-23,Illinois,Illinois44035,17,168766,7563,12659700,0.013330964,0.000597408,Midwest
2020-07-23,Indiana,Indiana44035,18,61079,2880,6745350,0.009054979,0.000426961,Midwest
2020-07-23,Iowa,Iowa44035,19,40796,820,3179850,0.012829536,0.000257874,N/A
2020-07-23,Kansas,Kansas44035,20,24518,326,2910360,0.008424387,0.000112014,N/A
2020-07-23,Kentucky,Kentucky44035,21,25828,706,4499690,0.005739951,0.0001569,Midwest
2020-07-23,Louisiana,Louisiana44035,22,101762,3686,4645180,0.021907009,0.000793511,N/A
2020-07-23,Maine,Maine44035,23,3737,118,1345790,0.002776808,8.76808E-05,N/A
2020-07-23,Maryland,Maryland44035,24,81396,3409,6083120,0.013380634,0.000560403,N/A
2020-07-23,Massachusetts,Massachusetts44035,25,114647,8484,6976600,0.016433076,0.001216065,Northeast
2020-07-23,Michigan,Michigan44035,26,84585,6397,10045000,0.008420607,0.000636834,Midwest
2020-07-23,Minnesota,Minnesota44035,27,48761,1601,5700670,0.008553556,0.000280844,Midwest
2020-07-23,Mississippi,Mississippi44035,28,48053,1436,2989260,0.016075216,0.000480386,N/A
2020-07-23,Missouri,Missouri44035,29,39923,1212,6169270,0.006471268,0.000196458,N/A
2020-07-23,Montana,Montana44035,30,2924,43,1086760,0.002690566,3.95672E-05,N/A
2020-07-23,Nebraska,Nebraska44035,31,23818,318,1952570,0.012198282,0.000162862,N/A
2020-07-23,Nevada,Nevada44035,32,40088,709,3139660,0.012768262,0.000225821,Western
2020-07-23,New Hampshire,New Hampshire44035,33,6318,405,1371250,0.004607475,0.000295351,N/A
