date,state,State Date,fips,cases,deaths,population,CaseCapita,Pact,Color
2020-02-25,Arizona,Arizona43886,4,1,0,7378490,1.36E-07,NA,Swing
2020-02-26,Arizona,Arizona43887,4,1,0,7378490,1.36E-07,NA,Swing
2020-02-27,Arizona,Arizona43888,4,1,0,7378490,1.36E-07,NA,Swing
2020-02-28,Arizona,Arizona43889,4,1,0,7378490,1.36E-07,NA,Swing
2020-02-29,Arizona,Arizona43890,4,1,0,7378490,1.36E-07,NA,Swing
2020-03-01,Arizona,Arizona43891,4,1,0,7378490,1.36E-07,NA,Swing
2020-03-02,Arizona,Arizona43892,4,1,0,7378490,1.36E-07,NA,Swing
2020-03-03,Arizona,Arizona43893,4,2,0,7378490,2.71E-07,NA,Swing
2020-03-04,Arizona,Arizona43894,4,2,0,7378490,2.71E-07,NA,Swing
2020-03-05,Arizona,Arizona43895,4,2,0,7378490,2.71E-07,NA,Swing
2020-03-06,Arizona,Arizona43896,4,3,0,7378490,4.07E-07,NA,Swing
2020-03-07,Arizona,Arizona43897,4,5,0,7378490,6.78E-07,NA,Swing
2020-03-08,Arizona,Arizona43898,4,5,0,7378490,6.78E-07,NA,Swing
2020-03-09,Arizona,Arizona43899,4,6,0,7378490,8.13E-07,NA,Swing
2020-03-10,Arizona,Arizona43900,4,6,0,7378490,8.13E-07,NA,Swing
2020-03-11,Arizona,Arizona43901,4,9,0,7378490,1.22E-06,NA,Swing
2020-03-12,Arizona,Arizona43902,4,9,0,7378490,1.22E-06,NA,Swing
2020-03-13,Arizona,Arizona43903,4,9,0,7378490,1.22E-06,NA,Swing
2020-03-14,Arizona,Arizona43904,4,12,0,7378490,1.63E-06,NA,Swing
2020-03-15,Arizona,Arizona43905,4,13,0,7378490,1.76E-06,NA,Swing
2020-03-16,Arizona,Arizona43906,4,18,0,7378490,2.44E-06,NA,Swing
2020-03-17,Arizona,Arizona43907,4,20,0,7378490,2.71E-06,NA,Swing
2020-03-18,Arizona,Arizona43908,4,28,0,7378490,3.79E-06,NA,Swing
2020-03-19,Arizona,Arizona43909,4,47,0,7378490,6.37E-06,NA,Swing
2020-03-20,Arizona,Arizona43910,4,70,1,7378490,9.49E-06,NA,Swing
2020-03-21,Arizona,Arizona43911,4,104,1,7378490,1.41E-05,NA,Swing
2020-03-22,Arizona,Arizona43912,4,153,2,7378490,2.07E-05,NA,Swing
2020-03-23,Arizona,Arizona43913,4,234,2,7378490,3.17E-05,NA,Swing
2020-03-24,Arizona,Arizona43914,4,326,6,7378490,4.42E-05,NA,Swing
2020-03-25,Arizona,Arizona43915,4,402,6,7378490,5.45E-05,NA,Swing
2020-03-26,Arizona,Arizona43916,4,508,8,7378490,6.88E-05,NA,Swing
2020-03-27,Arizona,Arizona43917,4,665,15,7378490,9.01E-05,NA,Swing
2020-03-28,Arizona,Arizona43918,4,773,15,7378490,0.000104764,NA,Swing
2020-03-29,Arizona,Arizona43919,4,930,18,7378490,0.000126042,NA,Swing
2020-03-30,Arizona,Arizona43920,4,1169,20,7378490,0.000158434,NA,Swing
2020-03-31,Arizona,Arizona43921,4,1298,24,7378490,0.000175917,NA,Swing
2020-04-01,Arizona,Arizona43922,4,1413,29,7378490,0.000191503,NA,Swing
2020-04-02,Arizona,Arizona43923,4,1600,35,7378490,0.000216847,NA,Swing
2020-04-03,Arizona,Arizona43924,4,1769,41,7378490,0.000239751,NA,Swing
2020-04-04,Arizona,Arizona43925,4,2019,53,7378490,0.000273633,NA,Swing
2020-04-05,Arizona,Arizona43926,4,2269,64,7378490,0.000307515,NA,Swing
2020-04-06,Arizona,Arizona43927,4,2466,67,7378490,0.000334215,NA,Swing
2020-04-07,Arizona,Arizona43928,4,2577,77,7378490,0.000349258,NA,Swing
2020-04-08,Arizona,Arizona43929,4,2726,80,7378490,0.000369452,NA,Swing
2020-04-09,Arizona,Arizona43930,4,3018,89,7378490,0.000409027,NA,Swing
2020-04-10,Arizona,Arizona43931,4,3112,97,7378490,0.000421767,NA,Swing
2020-04-11,Arizona,Arizona43932,4,3393,112,7378490,0.00045985,NA,Swing
2020-04-12,Arizona,Arizona43933,4,3539,117,7378490,0.000479637,NA,Swing
2020-04-13,Arizona,Arizona43934,4,3702,122,7378490,0.000501729,NA,Swing
2020-04-14,Arizona,Arizona43935,4,3806,131,7378490,0.000515824,NA,Swing
2020-04-15,Arizona,Arizona43936,4,3962,142,7378490,0.000536966,NA,Swing
2020-04-16,Arizona,Arizona43937,4,4234,152,7378490,0.00057383,NA,Swing
2020-04-17,Arizona,Arizona43938,4,4507,174,7378490,0.00061083,NA,Swing
2020-04-18,Arizona,Arizona43939,4,4719,181,7378490,0.000639562,NA,Swing
2020-04-19,Arizona,Arizona43940,4,4929,188,7378490,0.000668023,NA,Swing
2020-04-20,Arizona,Arizona43941,4,5064,191,7378490,0.000686319,NA,Swing
2020-04-21,Arizona,Arizona43942,4,5251,213,7378490,0.000711663,NA,Swing
2020-04-22,Arizona,Arizona43943,4,5459,236,7378490,0.000739853,NA,Swing
2020-04-23,Arizona,Arizona43944,4,5769,257,7378490,0.000781867,NA,Swing
2020-04-24,Arizona,Arizona43945,4,6045,268,7378490,0.000819273,NA,Swing
2020-04-25,Arizona,Arizona43946,4,6280,275,7378490,0.000851123,NA,Swing
2020-04-26,Arizona,Arizona43947,4,6526,277,7378490,0.000884463,NA,Swing
2020-04-27,Arizona,Arizona43948,4,6716,277,7378490,0.000910213,NA,Swing
2020-04-28,Arizona,Arizona43949,4,6948,297,7378490,0.000941656,NA,Swing
2020-04-29,Arizona,Arizona43950,4,7202,308,7378490,0.00097608,NA,Swing
2020-04-30,Arizona,Arizona43951,4,7648,320,7378490,0.001036526,NA,Swing
2020-05-01,Arizona,Arizona43952,4,7962,330,7378490,0.001079083,NA,Swing
2020-05-02,Arizona,Arizona43953,4,8364,353,7378490,0.001133565,NA,Swing
2020-05-03,Arizona,Arizona43954,4,8640,362,7378490,0.001170971,NA,Swing
2020-05-04,Arizona,Arizona43955,4,8919,362,7378490,0.001208784,NA,Swing
2020-05-05,Arizona,Arizona43956,4,9305,395,7378490,0.001261098,NA,Swing
2020-05-06,Arizona,Arizona43957,4,9707,426,7378490,0.001315581,NA,Swing
2020-05-07,Arizona,Arizona43958,4,9945,450,7378490,0.001347837,NA,Swing
2020-05-08,Arizona,Arizona43959,4,10526,517,7378490,0.001426579,NA,Swing
2020-05-09,Arizona,Arizona43960,4,10960,532,7378490,0.001485399,NA,Swing
2020-05-10,Arizona,Arizona43961,4,11119,536,7378490,0.001506948,NA,Swing
2020-05-11,Arizona,Arizona43962,4,11380,542,7378490,0.001542321,NA,Swing
2020-05-12,Arizona,Arizona43963,4,11736,562,7378490,0.001590569,NA,Swing
2020-05-13,Arizona,Arizona43964,4,12176,594,7378490,0.001650202,NA,Swing
2020-05-14,Arizona,Arizona43965,4,12674,624,7378490,0.001717696,NA,Swing
2020-05-15,Arizona,Arizona43966,4,13169,651,7378490,0.001784783,NA,Swing
2020-05-16,Arizona,Arizona43967,4,13631,679,7378490,0.001847397,NA,Swing
2020-05-17,Arizona,Arizona43968,4,13937,680,7378490,0.001888869,NA,Swing
2020-05-18,Arizona,Arizona43969,4,14170,686,7378490,0.001920447,NA,Swing
2020-05-19,Arizona,Arizona43970,4,14566,704,7378490,0.001974117,NA,Swing
2020-05-20,Arizona,Arizona43971,4,14897,747,7378490,0.002018977,NA,Swing
2020-05-21,Arizona,Arizona43972,4,15315,763,7378490,0.002075628,NA,Swing
2020-05-22,Arizona,Arizona43973,4,15608,775,7378490,0.002115338,NA,Swing
2020-05-23,Arizona,Arizona43974,4,16040,799,7378490,0.002173887,NA,Swing
2020-05-24,Arizona,Arizona43975,4,16339,800,7378490,0.00221441,NA,Swing
2020-05-25,Arizona,Arizona43976,4,16561,806,7378490,0.002244497,NA,Swing
2020-05-26,Arizona,Arizona43977,4,16783,807,7378490,0.002274585,NA,Swing
2020-05-27,Arizona,Arizona43978,4,17262,831,7378490,0.002339503,NA,Swing
2020-05-28,Arizona,Arizona43979,4,17763,857,7378490,0.002407403,NA,Swing
2020-05-29,Arizona,Arizona43980,4,18465,885,7378490,0.002502545,NA,Swing
2020-05-30,Arizona,Arizona43981,4,19255,903,7378490,0.002609613,NA,Swing
2020-05-31,Arizona,Arizona43982,4,19936,906,7378490,0.002701908,NA,Swing
2020-06-01,Arizona,Arizona43983,4,20123,918,7378490,0.002727252,NA,Swing
2020-06-02,Arizona,Arizona43984,4,21250,943,7378490,0.002879993,NA,Swing
2020-06-03,Arizona,Arizona43985,4,22245,983,7378490,0.003014845,NA,Swing
2020-06-04,Arizona,Arizona43986,4,22818,1000,7378490,0.003092503,NA,Swing
2020-06-05,Arizona,Arizona43987,4,24369,1016,7378490,0.003302708,NA,Swing
2020-06-06,Arizona,Arizona43988,4,25517,1046,7378490,0.003458296,NA,Swing
2020-06-07,Arizona,Arizona43989,4,26924,1048,7378490,0.003648985,NA,Swing
2020-06-08,Arizona,Arizona43990,4,27761,1052,7378490,0.003762423,NA,Swing
2020-06-09,Arizona,Arizona43991,4,28396,1074,7378490,0.003848484,NA,Swing
2020-06-10,Arizona,Arizona43992,4,29981,1100,7378490,0.004063298,NA,Swing
2020-06-11,Arizona,Arizona43993,4,31525,1130,7378490,0.004272554,NA,Swing
2020-06-12,Arizona,Arizona43994,4,33167,1157,7378490,0.004495093,NA,Swing
2020-06-13,Arizona,Arizona43995,4,34773,1190,7378490,0.004712753,NA,Swing
2020-06-14,Arizona,Arizona43996,4,35953,1194,7378490,0.004872677,NA,Swing
2020-06-15,Arizona,Arizona43997,4,37005,1204,7378490,0.005015254,NA,Swing
2020-06-16,Arizona,Arizona43998,4,39298,1228,7378490,0.005326022,NA,Swing
2020-06-17,Arizona,Arizona43999,4,41159,1252,7378490,0.005578242,NA,Swing
2020-06-18,Arizona,Arizona44000,4,43731,1287,7378490,0.005926822,NA,Swing
2020-06-19,Arizona,Arizona44001,4,46914,1322,7378490,0.006358212,NA,Swing
2020-06-20,Arizona,Arizona44002,4,50198,1347,7378490,0.006803289,NA,Swing
2020-06-21,Arizona,Arizona44003,4,52666,1350,7378490,0.007137775,NA,Swing
2020-06-22,Arizona,Arizona44004,4,54767,1354,7378490,0.007422521,NA,Swing
2020-06-23,Arizona,Arizona44005,4,58397,1398,7378490,0.007914492,NA,Swing
2020-06-24,Arizona,Arizona44006,4,60207,1467,7378490,0.0081598,NA,Swing
2020-06-25,Arizona,Arizona44007,4,63297,1495,7378490,0.008578585,NA,Swing
2020-06-26,Arizona,Arizona44008,4,66676,1537,7378490,0.009036537,NA,Swing
2020-06-27,Arizona,Arizona44009,4,70152,1581,7378490,0.009507636,NA,Swing
2020-06-28,Arizona,Arizona44010,4,73961,1594,7378490,0.010023867,NA,Swing
2020-06-29,Arizona,Arizona44011,4,74602,1598,7378490,0.010110741,NA,Swing
2020-06-30,Arizona,Arizona44012,4,79399,1645,7378490,0.010760874,NA,Swing
2020-07-01,Arizona,Arizona44013,4,84152,1726,7378490,0.011405044,NA,Swing
2020-07-02,Arizona,Arizona44014,4,87495,1766,7378490,0.011858117,NA,Swing
2020-07-03,Arizona,Arizona44015,4,91894,1802,7378490,0.01245431,NA,Swing
2020-07-04,Arizona,Arizona44016,4,94616,1821,7378490,0.01282322,NA,Swing
2020-07-05,Arizona,Arizona44017,4,98126,1829,7378490,0.013298927,NA,Swing
2020-07-06,Arizona,Arizona44018,4,101542,1832,7378490,0.013761894,NA,Swing
2020-07-07,Arizona,Arizona44019,4,105159,1933,7378490,0.014252103,NA,Swing
2020-07-08,Arizona,Arizona44020,4,108710,1973,7378490,0.014733367,NA,Swing
2020-07-09,Arizona,Arizona44021,4,112783,2047,7378490,0.015285377,NA,Swing
2020-07-10,Arizona,Arizona44022,4,116947,2093,7378490,0.01584972,NA,Swing
2020-07-11,Arizona,Arizona44023,4,119991,2158,7378490,0.01626227,NA,Swing
2020-07-12,Arizona,Arizona44024,4,122479,2239,7378490,0.016599467,NA,Swing
2020-07-13,Arizona,Arizona44025,4,123917,2250,7378490,0.016794358,NA,Swing
2020-07-14,Arizona,Arizona44026,4,128126,2341,7378490,0.0173648,NA,Swing
2020-07-15,Arizona,Arizona44027,4,131411,2442,7378490,0.017810013,NA,Swing
2020-07-16,Arizona,Arizona44028,4,134730,2506,7378490,0.018259834,NA,Swing
2020-07-17,Arizona,Arizona44029,4,138575,2597,7378490,0.018780943,NA,Swing
2020-07-18,Arizona,Arizona44030,4,141333,2733,7378490,0.019154732,NA,Swing
2020-07-19,Arizona,Arizona44031,4,143644,2768,7378490,0.01946794,NA,Swing
2020-07-20,Arizona,Arizona44032,4,145320,2795,7378490,0.019695087,NA,Swing
2020-07-21,Arizona,Arizona44033,4,148730,2918,7378490,0.020157241,NA,Swing
2020-07-22,Arizona,Arizona44034,4,150659,2976,7378490,0.020418676,NA,Swing
2020-07-23,Arizona,Arizona44035,4,153029,3067,7378490,0.02073988,NA,Swing
2020-07-24,Arizona,Arizona44036,4,156392,3156,7378490,0.021195665,NA,Swing
2020-07-25,Arizona,Arizona44037,4,160055,3288,7378490,0.021692108,NA,Swing
2020-07-26,Arizona,Arizona44038,4,162041,3313,7378490,0.021961268,NA,Swing
2020-07-27,Arizona,Arizona44039,4,163918,3320,7378490,0.022215657,NA,Swing
2020-07-28,Arizona,Arizona44040,4,165994,3424,7378490,0.022497015,NA,Swing
2020-07-29,Arizona,Arizona44041,4,168361,3470,7378490,0.022817812,NA,Swing
2020-07-30,Arizona,Arizona44042,4,170905,3628,7378490,0.023162598,NA,Swing
2020-07-31,Arizona,Arizona44043,4,174108,3695,7378490,0.023596698,NA,Swing
2020-08-01,Arizona,Arizona44044,4,177019,3753,7378490,0.023991223,NA,Swing
2020-08-02,Arizona,Arizona44045,4,178473,3769,7378490,0.024188282,NA,Swing
2020-08-03,Arizona,Arizona44046,4,179506,3785,7378490,0.024328284,NA,Swing
2020-08-04,Arizona,Arizona44047,4,180537,3850,7378490,0.024468014,NA,Swing
2020-08-05,Arizona,Arizona44048,4,182230,3933,7378490,0.024697465,NA,Swing
2020-08-06,Arizona,Arizona44049,4,183744,4005,7378490,0.024902656,NA,Swing
2020-08-07,Arizona,Arizona44050,4,185104,4085,7378490,0.025086976,NA,Swing
2020-08-08,Arizona,Arizona44051,4,186226,4140,7378490,0.025239039,NA,Swing
2020-03-11,Arkansas,Arkansas43901,5,1,0,3039000,3.29E-07,NA,Republican
2020-03-12,Arkansas,Arkansas43902,5,6,0,3039000,1.97E-06,NA,Republican
2020-03-13,Arkansas,Arkansas43903,5,7,0,3039000,2.30E-06,NA,Republican
2020-03-14,Arkansas,Arkansas43904,5,9,0,3039000,2.96E-06,NA,Republican
2020-03-15,Arkansas,Arkansas43905,5,16,0,3039000,5.26E-06,NA,Republican
2020-03-16,Arkansas,Arkansas43906,5,22,0,3039000,7.24E-06,NA,Republican
2020-03-17,Arkansas,Arkansas43907,5,22,0,3039000,7.24E-06,NA,Republican
2020-03-18,Arkansas,Arkansas43908,5,33,0,3039000,1.09E-05,NA,Republican
2020-03-19,Arkansas,Arkansas43909,5,62,0,3039000,2.04E-05,NA,Republican
2020-03-20,Arkansas,Arkansas43910,5,100,0,3039000,3.29E-05,NA,Republican
2020-03-21,Arkansas,Arkansas43911,5,118,0,3039000,3.88E-05,NA,Republican
2020-03-22,Arkansas,Arkansas43912,5,165,0,3039000,5.43E-05,NA,Republican
2020-03-23,Arkansas,Arkansas43913,5,201,0,3039000,6.61E-05,NA,Republican
2020-03-24,Arkansas,Arkansas43914,5,231,2,3039000,7.60E-05,NA,Republican
2020-03-25,Arkansas,Arkansas43915,5,307,2,3039000,0.00010102,NA,Republican
2020-03-26,Arkansas,Arkansas43916,5,350,3,3039000,0.000115169,NA,Republican
2020-03-27,Arkansas,Arkansas43917,5,385,3,3039000,0.000126686,NA,Republican
2020-03-28,Arkansas,Arkansas43918,5,409,5,3039000,0.000134584,NA,Republican
2020-03-29,Arkansas,Arkansas43919,5,449,6,3039000,0.000147746,NA,Republican
2020-03-30,Arkansas,Arkansas43920,5,508,7,3039000,0.00016716,NA,Republican
2020-03-31,Arkansas,Arkansas43921,5,564,8,3039000,0.000185587,NA,Republican
2020-04-01,Arkansas,Arkansas43922,5,624,10,3039000,0.000205331,NA,Republican
2020-04-02,Arkansas,Arkansas43923,5,683,12,3039000,0.000224745,NA,Republican
2020-04-03,Arkansas,Arkansas43924,5,738,12,3039000,0.000242843,NA,Republican
2020-04-04,Arkansas,Arkansas43925,5,743,14,3039000,0.000244488,NA,Republican
2020-04-05,Arkansas,Arkansas43926,5,853,16,3039000,0.000280684,NA,Republican
2020-04-06,Arkansas,Arkansas43927,5,927,16,3039000,0.000305035,NA,Republican
2020-04-07,Arkansas,Arkansas43928,5,997,18,3039000,0.000328068,NA,Republican
2020-04-08,Arkansas,Arkansas43929,5,1077,18,3039000,0.000354393,NA,Republican
2020-04-09,Arkansas,Arkansas43930,5,1146,21,3039000,0.000377098,NA,Republican
2020-04-10,Arkansas,Arkansas43931,5,1202,24,3039000,0.000395525,NA,Republican
2020-04-11,Arkansas,Arkansas43932,5,1228,25,3039000,0.00040408,NA,Republican
2020-04-12,Arkansas,Arkansas43933,5,1280,27,3039000,0.000421191,NA,Republican
2020-04-13,Arkansas,Arkansas43934,5,1475,30,3039000,0.000485357,NA,Republican
2020-04-14,Arkansas,Arkansas43935,5,1498,32,3039000,0.000492925,NA,Republican
2020-04-15,Arkansas,Arkansas43936,5,1599,34,3039000,0.00052616,NA,Republican
2020-04-16,Arkansas,Arkansas43937,5,1620,37,3039000,0.00053307,NA,Republican
2020-04-17,Arkansas,Arkansas43938,5,1695,37,3039000,0.000557749,NA,Republican
2020-04-18,Arkansas,Arkansas43939,5,1777,38,3039000,0.000584732,NA,Republican
2020-04-19,Arkansas,Arkansas43940,5,1781,39,3039000,0.000586048,NA,Republican
2020-04-20,Arkansas,Arkansas43941,5,1971,42,3039000,0.000648569,NA,Republican
2020-04-21,Arkansas,Arkansas43942,5,2262,43,3039000,0.000744324,NA,Republican
2020-04-22,Arkansas,Arkansas43943,5,2392,44,3039000,0.000787101,NA,Republican
2020-04-23,Arkansas,Arkansas43944,5,2599,45,3039000,0.000855216,NA,Republican
2020-04-24,Arkansas,Arkansas43945,5,2810,47,3039000,0.000924646,NA,Republican
2020-04-25,Arkansas,Arkansas43946,5,2909,48,3039000,0.000957223,NA,Republican
2020-04-26,Arkansas,Arkansas43947,5,3001,50,3039000,0.000987496,NA,Republican
2020-04-27,Arkansas,Arkansas43948,5,3069,51,3039000,0.001009872,NA,Republican
2020-04-28,Arkansas,Arkansas43949,5,3127,57,3039000,0.001028957,NA,Republican
2020-04-29,Arkansas,Arkansas43950,5,3207,59,3039000,0.001055281,NA,Republican
2020-04-30,Arkansas,Arkansas43951,5,3281,61,3039000,0.001079631,NA,Republican
2020-05-01,Arkansas,Arkansas43952,5,3310,64,3039000,0.001089174,NA,Republican
2020-05-02,Arkansas,Arkansas43953,5,3372,72,3039000,0.001109576,NA,Republican
2020-05-03,Arkansas,Arkansas43954,5,3431,76,3039000,0.00112899,NA,Republican
2020-05-04,Arkansas,Arkansas43955,5,3469,80,3039000,0.001141494,NA,Republican
2020-05-05,Arkansas,Arkansas43956,5,3525,83,3039000,0.001159921,NA,Republican
2020-05-06,Arkansas,Arkansas43957,5,3611,87,3039000,0.00118822,NA,Republican
2020-05-07,Arkansas,Arkansas43958,5,3694,88,3039000,0.001215531,NA,Republican
2020-05-08,Arkansas,Arkansas43959,5,3747,88,3039000,0.001232971,NA,Republican
2020-05-09,Arkansas,Arkansas43960,5,3747,88,3039000,0.001232971,NA,Republican
2020-05-10,Arkansas,Arkansas43961,5,4012,91,3039000,0.001320171,NA,Republican
2020-05-11,Arkansas,Arkansas43962,5,4043,94,3039000,0.001330372,NA,Republican
2020-05-12,Arkansas,Arkansas43963,5,4164,95,3039000,0.001370188,NA,Republican
2020-05-13,Arkansas,Arkansas43964,5,4236,97,3039000,0.00139388,NA,Republican
2020-05-14,Arkansas,Arkansas43965,5,4366,98,3039000,0.001436657,NA,Republican
2020-05-15,Arkansas,Arkansas43966,5,4463,98,3039000,0.001468575,NA,Republican
2020-05-16,Arkansas,Arkansas43967,5,4578,98,3039000,0.001506417,NA,Republican
2020-05-17,Arkansas,Arkansas43968,5,4759,98,3039000,0.001565976,NA,Republican
2020-05-18,Arkansas,Arkansas43969,5,4813,100,3039000,0.001583745,NA,Republican
2020-05-19,Arkansas,Arkansas43970,5,4923,102,3039000,0.001619941,NA,Republican
2020-05-20,Arkansas,Arkansas43971,5,5003,107,3039000,0.001646265,NA,Republican
2020-05-21,Arkansas,Arkansas43972,5,5458,110,3039000,0.001795986,NA,Republican
2020-05-22,Arkansas,Arkansas43973,5,5612,113,3039000,0.00184666,NA,Republican
2020-05-23,Arkansas,Arkansas43974,5,5775,115,3039000,0.001900296,NA,Republican
2020-05-24,Arkansas,Arkansas43975,5,5922,116,3039000,0.001948667,NA,Republican
2020-05-25,Arkansas,Arkansas43976,5,6029,117,3039000,0.001983876,NA,Republican
2020-05-26,Arkansas,Arkansas43977,5,6180,119,3039000,0.002033564,NA,Republican
2020-05-27,Arkansas,Arkansas43978,5,6277,120,3039000,0.002065482,NA,Republican
2020-05-28,Arkansas,Arkansas43979,5,6538,125,3039000,0.002151366,NA,Republican
2020-05-29,Arkansas,Arkansas43980,5,6777,132,3039000,0.00223001,NA,Republican
2020-05-30,Arkansas,Arkansas43981,5,7013,133,3039000,0.002307667,NA,Republican
2020-05-31,Arkansas,Arkansas43982,5,7253,133,3039000,0.00238664,NA,Republican
2020-06-01,Arkansas,Arkansas43983,5,7443,133,3039000,0.002449161,NA,Republican
2020-06-02,Arkansas,Arkansas43984,5,7818,136,3039000,0.002572557,NA,Republican
2020-06-03,Arkansas,Arkansas43985,5,8067,142,3039000,0.002654492,NA,Republican
2020-06-04,Arkansas,Arkansas43986,5,8425,151,3039000,0.002772294,NA,Republican
2020-06-05,Arkansas,Arkansas43987,5,8651,152,3039000,0.00284666,NA,Republican
2020-06-06,Arkansas,Arkansas43988,5,9101,154,3039000,0.002994735,NA,Republican
2020-06-07,Arkansas,Arkansas43989,5,9426,154,3039000,0.003101678,NA,Republican
2020-06-08,Arkansas,Arkansas43990,5,9740,155,3039000,0.003205002,NA,Republican
2020-06-09,Arkansas,Arkansas43991,5,10080,161,3039000,0.003316881,NA,Republican
2020-06-10,Arkansas,Arkansas43992,5,10368,165,3039000,0.003411649,NA,Republican
2020-06-11,Arkansas,Arkansas43993,5,10816,171,3039000,0.003559065,NA,Republican
2020-06-12,Arkansas,Arkansas43994,5,11547,176,3039000,0.003799605,NA,Republican
2020-06-13,Arkansas,Arkansas43995,5,12095,177,3039000,0.003979928,NA,Republican
2020-06-14,Arkansas,Arkansas43996,5,12501,179,3039000,0.004113524,NA,Republican
2020-06-15,Arkansas,Arkansas43997,5,12917,182,3039000,0.004250411,NA,Republican
2020-06-16,Arkansas,Arkansas43998,5,13191,188,3039000,0.004340573,NA,Republican
2020-06-17,Arkansas,Arkansas43999,5,13606,197,3039000,0.004477131,NA,Republican
2020-06-18,Arkansas,Arkansas44000,5,13928,208,3039000,0.004583087,NA,Republican
2020-06-19,Arkansas,Arkansas44001,5,14631,214,3039000,0.004814413,NA,Republican
2020-06-20,Arkansas,Arkansas44002,5,15142,224,3039000,0.00498256,NA,Republican
2020-06-21,Arkansas,Arkansas44003,5,15561,225,3039000,0.005120434,NA,Republican
2020-06-22,Arkansas,Arkansas44004,5,16083,227,3039000,0.005292201,NA,Republican
2020-06-23,Arkansas,Arkansas44005,5,16678,237,3039000,0.005487989,NA,Republican
2020-06-24,Arkansas,Arkansas44006,5,17375,240,3039000,0.005717341,NA,Republican
2020-06-25,Arkansas,Arkansas44007,5,18062,240,3039000,0.005943402,NA,Republican
2020-06-26,Arkansas,Arkansas44008,5,18740,249,3039000,0.006166502,NA,Republican
2020-06-27,Arkansas,Arkansas44009,5,19310,259,3039000,0.006354064,NA,Republican
